video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"2Qo9jNZ0xe0","【這集超帥！】心臟訓練好了嗎？坐穩了，刺激比賽準備開始！不到最後一刻，你永遠不知道誰是贏家，但只要我站在場上，沒人能從我手中搶走勝利！｜全明星運動會S2 EP07：女力爆發｜台塑石油95+","2021-04-13T04:00:15Z","UCXxAXdFh-cuYXU289kd-pNQ","全明星運動會","22","21.15.04","全明星運動會|胡宇威|李玖哲|柯有倫|姚元浩|陳漢典|運動實境節目|台視|三立","769013","6363","375","4629","https://i.ytimg.com/vi/2Qo9jNZ0xe0/default.jpg","False","False","【空氣手槍】、【男子三對三籃球】、【女子射箭】這根本就是職業水準的比賽啊～#全明星運動會 #第二季 #頻道會員募集中加入頻道會員👉https://rb.gy/tzx4nk大來賓：何守正主播：徐展元、蔡尚樺🔴紅隊領隊：江宏傑          🔵藍隊領隊：錢薇娟🔴紅隊經理：粿粿              🔵藍隊經理：孟潔🔴紅隊助理教練：喬巴      🔵藍隊助理教練：Choco🔴紅隊陣容：曹佑寧、王家梁、何孟遠、周予天、小杰 廖允杰、范逸臣、晏柔中、房子 房思瑜、席惟倫、吳心緹🔵藍隊陣容：林敬倫、潘君侖、顏佑庭、彭小刀、鼓鼓 呂思緯、小春、采子、小8 趙逸嵐、洗菜、李佳薇🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆不搞笑！不做效果！全程玩真的！全明星運動會，正式開戰！每週二，中午12點，上架完整版！⚠️還沒訂閱嗎？傳送門在這👉https://rb.gy/7uxlh5👉全明星運動會FaceBook：https://rb.gy/c26gcu👉全明星運動會Instagram：https://rb.gy/u82tvj"
"srAZHsbPPvA","白沙屯媽祖90度轉彎進南瑤宮！　親眼見證「世紀雙媽會」信眾感動","2021-04-14T00:57:50Z","UCl3aKvzB7uC5mTlVEWiCogA","ETtoday新聞雲","25","21.15.04","新聞雲|ettoday|東森|新聞|媽祖遶境|媽祖|宗教|進香|媽祖遶境直播|白沙屯媽祖|白沙屯媽|粉紅超跑|白沙屯直播|南瑤宮|雙媽會","151353","1240","77","89","https://i.ytimg.com/vi/srAZHsbPPvA/default.jpg","False","False","影片授權：YT／白沙屯媽祖網路電視台訂閱新聞雲頻道:https://bit.ly/2FOmiBe📢加入頻道會員:https://bit.ly/3cvq3Z2★ 更多新聞節目推薦 Watch More★《譚兵讀武》:https://bit.ly/3bty9Sd《雲端最前線》:https://bit.ly/2EE4etY《雲端最有錢》:https://bit.ly/2SvnXOW《股市維大利》:https://bit.ly/39wYxvJ《慧眼看天下》:https://bit.ly/2ViwFTo《行動法庭》:https://bit.ly/2tCt3yU《關鍵開幹》:https://bit.ly/2IogwbG《1949漂泊到台灣 - 老兵專題》:https://bit.ly/2LG2eqp世紀雙媽會！白沙屯媽祖90度鑾轎大轉彎進南瑤宮　信眾感動https://www.ettoday.net/news/20210413/1959478.htm"
"GMa74Ttc-DA","【大甲媽祖遶境 互動LIVE】大甲媽今晚駐駕福興宮 西螺大橋辦跨午夜心靈音樂盛典 @中天新聞  20210414","2021-04-14T18:43:51Z","UC5l1Yto5oOIgRXlI4p4VKbw","中天電視","25","21.15.04","中天|中天電視|中天新聞|CTI|會員|大甲媽|媽祖|回鑾","187746","5814","106","61","https://i.ytimg.com/vi/GMa74Ttc-DA/default.jpg","False","False","#大甲媽#媽祖#回鑾成為這個頻道的會員並獲得獎勵：https://www.youtube.com/channel/UC5l1Yto5oOIgRXlI4p4VKbw/join【中天新聞24小時直播】 https://cti.news/live 【中天電視頻道】訊號若不穩定或收看品質不佳，請重新連結👉https://cti.news/yt ★加入中天電視會員：https://cti.news/vip  ★支持中天快點購🛍️快點購👉https://cti.news/hurrybuy ⭐️大甲媽x水神防疫禮盒👉https://cti.news/mazu★直接贊助中天💵彰化銀行 台北分行(009-5012) 帳號：50128688988600 💵戶名：中天電視股份有限公司 🏧ATM：CHANG HWA COMMERCIAL BANK TAIPEI BRANCH(CCBCTWTP501) 🏦A/C NO:50128688988600 A/C NAME:CTI TELEVISION INCORPORATION【中天新聞頻道】https://cti.news/ch52 【中天財經頻道】https://cti.news/finance 【中天娛樂頻道】https://cti.news/funny【中天社會頻道】https://cti.news/society【全球大視野頻道】https://cti.news/ctitalk【正常發揮頻道】https://cti.news/PiMW 【頭條開講頻道】https://cti.news/headline【大新聞大爆卦頻道】https://cti.news/bignews 【新聞龍捲風頻道】https://cti.news/tornado【姐的星球頻道】https://cti.news/sis 【中天新聞FB粉絲團】https://cti.news/fb ⚠️未經著作權人事先書面同意，勿將內容用於商業性質之分享、連結。 ⚠️如有任何營業使用，必須事先取得書面同意。【中天聊天室規範】歡迎留言互動，請尊重各自立場、理性發言，請遵守本聊天室規範。 違規者一經發現，將遭刪言或封鎖。 🚫禁止使用不雅、挑釁、謾罵、歧視、仇恨等言詞🚫禁止任何形式洗版 🚫禁止散布不實訊息 🚫禁止發表危害公共安全等涉及犯罪言論 🚫禁止騷擾管理員與其他使用者 📣管理員有權隨時修正規定 YouTube音樂庫 無版權配樂 免費背景音樂下載: https://goo.gl/Z6TsBI 歌名: Sunspots 作者: Jeremy Blake 類型: Dance & Electronic 氣氛: Happy Music YouTube音樂庫 台灣香港 - Follow Us YouTube: https://goo.gl/Z6TsBI Facebook: https://goo.gl/ikoMdk Google+: https://goo.gl/90orLC Instagram: https://goo.gl/lLAoUo"
"jaJb_mWFq1U","超大力道、轎夫都受不了..媽祖想撩溪？西螺大橋前好多動作！！！，2021白沙屯媽祖進香；第三天","2021-04-14T10:49:20Z","UC8aI3Ee6KoWwjq6dcORBh8w","白沙屯媽祖網路電視台","19","21.15.04","[none]","413051","3105","175","312","https://i.ytimg.com/vi/jaJb_mWFq1U/default.jpg","False","False","LIVE 2021白沙屯媽祖進香精彩實況轉播..歡迎分享！我們歡迎任何人直接分享直播訊息、直播連結、或在自己的任何網路平台崁入直播碼分享給更多人、更歡迎媒體朋友無償引用本台任何公開的視頻應用與報導請註明引用出處即可、本直播及時影片嚴禁任何方式經二次串流同步直播、感謝！白沙屯媽祖婆網站 主站http://www.baishatun.com.tw/白沙屯媽祖網路電視台youtube主頻道https://www.youtube.com/channel/UC8aI3Ee6KoWwjq6dcORBh8w白沙屯媽祖網路電視綜合台youtube主頻道https://www.youtube.com/channel/UCR3oYS3UCfUHCbP6YjP22Gw駱調彬的鏡頭世界youtube頻道https://www.youtube.com/channel/UCGWLDWlFJ5L1Iwv6g1AYArw白沙屯媽祖網路電視台FB頻道https://www.facebook.com/live.baishatun/白沙屯媽祖粉絲團 FB平台https://www.facebook.com/matsu.baishatun/白沙屯媽祖婆網站的FB平台https://www.facebook.com/baishatun.com.tw/我們歡迎任何人直接分享直播訊息、直播連結、或在自己的任何網路平台崁入直播碼分享給更多人、更歡迎媒體朋友無償引用本台任何公開的視頻應用與報導、感謝！『白沙屯媽祖網路電視台』常態性節目多樣、記得訂閱白沙屯媽祖網路電視台、讓您精彩不漏接.....  歡迎分享...更歡迎媒體朋友無償引用報導、感謝！『白沙屯媽祖網路電視台』是一個、公益性、義務性、自發性的網路電視台、無任何黨派色彩與商業行為、本台宗旨以發揚傳承正統白沙屯媽祖文化為主、凡是與白沙屯媽祖相關之任何議題、均是本節目探討的主題、歡迎各界給予我們熱情協助與鼓勵、感恩！！任何建言或爆料請mail至 baishatun.com.tw@gmail.com『白沙屯媽祖網路電視台』常態性節目多樣、節目名稱：豐富多樣級數：普通級節目主持人：林茂賢、古台清節目總監：駱調彬監製：白沙屯媽祖婆網站總監製：白沙屯媽祖歡迎收看、更歡迎您的分享...The Baishatun Matsu Pilgrimage歡迎分享...記得訂閱我們的頻道喔..."
"XAHJS6r5EEQ","【中天互動LIVE】 相隔7個月不見! 韓國瑜今現身軍系活動 @中天新聞 20210411","2021-04-11T05:39:43Z","UC5l1Yto5oOIgRXlI4p4VKbw","中天電視","25","21.15.04","中天|中天電視|中天新聞|CTI|會員|江啟臣|韓國瑜|洪秀柱|連勝文","657417","37063","989","3738","https://i.ytimg.com/vi/XAHJS6r5EEQ/default.jpg","False","False","【中天新聞24小時直播】 https://youtu.be/5tQBwbyQ-Fw 【中天電視頻道】訊號若不穩定或收看品質不佳，請重新連結https://www.youtube.com/channel/UC5l1Yto5oOIgRXlI4p4VKbw★加入中天電視會員：https://www.youtube.com/c/ctitv/join★支持中天快點購，上中天YT看影音商品解說，精選好物一鍵購買好方便！🛍️快點購👉https://cti.news/hurrybuy⭐️大甲媽x水神防疫禮盒👉https://cti.news/mazu                   未經著作權人事先書面同意，勿將內容用於商業性質之分享、連結。 如有任何營業使用，必須事先取得書面同意。"
"CMbUg28eGU8","台灣世紀大缺水媽祖四季籤早預言!? 神轎一過溪水竟然暴漲!? 中部大尾鱸鰻密謀兩億綁架案大甲媽竟當晚找上門!?｜呂惠敏主持｜【驚爆新聞線 PART1】20210410｜三立新聞台","2021-04-10T15:00:15Z","UCwDyCMbrFn0RkqXdCKxjIbg","驚爆新聞線","25","21.15.04","國際|新聞|驚爆新聞線|三立|呂惠敏|奇聞|軍事|政治|熱點|三立新聞|靈異|怪異|熱門|庚子年|台灣|缺水|媽祖|預言|神轎|暴漲|大尾鱸鰻|白沙屯媽|雙媽會|四月颱|地下水|高鐵|台鐵|太魯閣|黑猴|408|火車|包商","572847","2795","579","311","https://i.ytimg.com/vi/CMbUg28eGU8/default.jpg","False","False","#驚爆新聞線 #呂惠敏 #三立新聞台 勁爆的驚爆新聞線  分段節目都在這裡^___^➲追蹤驚爆新聞線粉絲團  http://bit.ly/SEThotlinenews➲驚爆新聞線 爆內幕追真相 https://goo.gl/qnrjSt➲政論新台灣加油 https://goo.gl/Hthr3e➲美食趣遊必看54Free食代  https://goo.gl/bSdR3e➲從台灣看世界 時事不漏接  https://goo.gl/djuiiU➲雲端秘檔 揭秘辛解碼真相  https://goo.gl/vi3Gzd➲ 立即訂閱【三立LIVE新聞】https://goo.gl/7FaFJW"
"9orgGaDPwoc","白沙屯媽大迴轉駐駕BMW展間　5女員工相擁哭喊：太感動了｜Baishatun Mazu Pilgrimage 2021","2021-04-14T06:44:57Z","UCmdVfsLHu18lCkKYXSOGUxg","中時新聞網","25","21.15.04","中時|cti|新聞|news|ChinaTimes|中時電子報|chinatimes|中天|中天電視台|忠實|忠實電子報|中時墊子報|中時新聞網|中时电子报|中时|中國大陸|兩岸|大陸|中时新闻网|中国|中國|白沙屯媽祖|BMW|車廠|員工","115582","1237","56","110","https://i.ytimg.com/vi/9orgGaDPwoc/default.jpg","False","False","白沙屯媽祖鑾轎昨(13)日下午2點30起駕進入彰化境內，先停在陽光綠大大廈休息15分鐘後，又進到民宅中為民眾賜福。所到之處都有滿滿信徒跟隨，將馬路擠得水洩不通，經過花壇鄉BMW彰化經銷商昌一汽車時，突然停下腳步，接著搖晃數十下，橫跨馬路到對向的昌一停駕，讓民眾驚呼連連。#白沙屯媽祖 #BMW #車廠 #員工【相關新聞】白沙屯媽祖粉紅超跑 駐駕BMW展間https://bit.ly/3spucGd白沙屯媽還是愛進口車？再次駐駕彰化昌一BMW經銷https://bit.ly/32eGw1k中時新聞網FB粉絲專頁👉http://bit.ly/2FIAjBe中時新聞網官網👉http://bit.ly/2FGK7vO加入【中時新聞網LINE】好友 👉http://bit.ly/31bXIBT追蹤【中時新聞網IG】👉http://bit.ly/314iSBQ"
"JNwQlroYzJo","【正常發揮PiMW】 缺水缺電…「不缺槍」 高雄.台南「天天開火」 綠色執政「黑槍」好好買? 謝寒冰.張友驊聯手爆真相！@正常發揮  完整版","2021-04-14T14:07:32Z","UCz_rK02a3hnmMOOUSmFQo2w","正常發揮","25","21.15.04","王又正|正常發揮|又正|政論一哥|少康戰情室|少康|習近平|习近平|XiJinping|大陸|中國|中国|少康战情室|台海|兩岸|唐湘龍|蘭萱|台湾|國民黨|民進黨|政論|政治|TVBS|2020|總統大選|韓國瑜|蔡英文|柯文哲|武漢肺炎|口罩|防疫|新型冠狀病毒|新冠肺炎|陳時中|社區傳播|境外|Taiwan|美國|北京|解放軍|深喉嚨|關鍵時刻|觀點|新聞龍捲風|暐瀚|鳳馨|飛碟早餐|唐湘龙|三立|東森|SET|COVID 19|川普|陳文茜|拜登|Biden|美國總統大選|疫苗|共機|美豬|萊豬|萊克多巴胺|蘇貞昌|新聞翟急便|Sisy's World News|文茜的世界周報|文茜|中天|中天關台|中天新聞|快點TV|ctitv|蔡衍明|劉盈秀|戴立綱|新聞深喉嚨|頭條開講|大新聞大爆卦|大政治大爆卦|蘇揆|NEWS LIVE|謝曜州|誰來feat趙少康|劉寶傑|黃捷|韩国瑜|政論無雙|謝寒冰|口譯哥|eric|郭正亮|谢寒冰|陳輝文|陈挥文|總統|正常发挥|新闻深喉咙|台北市|罷免|翻白眼|陳伯惟|基進黨|王浩宇|高雄|台北|鳳山|朱學恆|馬英九|馬維拉|韓維拉","112770","25229","99","589","https://i.ytimg.com/vi/JNwQlroYzJo/default.jpg","False","False","正常我們罵人不帶髒 糗人沒在怕犀利也好 幽默也罷難搞也行 有種最大我們的苛薄不太正常我們的尖酸直戳心臟 國內 國外 政治 社會誰敢不正常 我們就上膛正常發揮主旨無他就盼台灣正常 世界正常你的盼望 我來喉舌你的正常 我來發揮#王又正 #正常發揮 #謝寒冰 #張友驊 #慶記 #高雄 #台南⚠️「未經著作權人事先書面同意，勿將內容用於商業性質之分享、連結。」「如有任何營業使用，必須事先取得書面同意」⚠️ 重要提醒！目前YT頻道、臉書粉專先上線！不定時會分享正常發揮小組的工作內容、生活點滴。⚠️節目正式開播前，會再通知大家！⚠️記得到臉書按讚、追蹤＋分享啊！https://www.facebook.com/Playitmyway2020"
"iVQ-ATEIeqI","【理財達人秀】台股爆量4800億狂拉300點下影線！聰明融資成指路明燈？中鋼睽違12年漲停 總經理狂加碼這檔？｜李兆華、林信富、老王《理財達人秀》2021.04.14","2021-04-14T13:30:04Z","UCQvsuaih5lE0n_Ne54nNezg","理財達人秀 EBCmoneyshow","25","21.15.04","東森|理財達人秀|財經|東森財經|李兆華|資深分析師|林信富|浦惠投顧資深分析師|老王|台股|震盪|大盤|加權指數|中鋼|世芯-KY|IC設計|鋼鐵統一投信|群益投信|櫃買指數|聯電|融資|資券|中石化|華邦電|DRAM|記憶體|晶圓代工|華航|航運|熱軋|鋼胚|EPS|郭素惠|飛騰|績優股|營收|獲利|致新|聯發科|市占率|出貨量|年增減|晶片|網通|瑞昱","124061","2196","64","105","https://i.ytimg.com/vi/iVQ-ATEIeqI/default.jpg","False","False","看我這編：高融資熱門股壓回怎麼辦呢？◆加入、升級 理財達人秀 榮耀班: https://bit.ly/3bKBvAR#台股#融資#飛騰#理財達人秀(02:27)中鋼漲停、世芯跌停怎解？台股爆量4800億能再攻？(10:16)人氣融資股回拉出下影線 5大飆股族群操作總解析(23:36)鋼鐵族群總經理搶上車 2檔落後補漲股還沒漲完？(32:19)IC設計回檔撿便宜買點到？2績優股全年漲價遭錯殺本節目與分析師所推介個股，無不當之財務利益關係，資料僅供參考，投資人應獨立判斷，審慎評估並自負投資風險。◆訂閱《理財達人秀》頻道 : https://goo.gl/xkkLh6↓↓會員專屬影片看這邊↓↓https://www.youtube.com/playlist?list=PLVu0pIxQ7F-yoTMjJgwrlO8JSbbG1XMZt服裝贊助：鎮衣店、基因色彩、DCT三登、Ginkoo"
"IfgyvmHgKX4","大淵MUTA【FatBoyGang】Official Music Video","2021-04-08T04:30:18Z","UCPcF3KTqhD67ADkukx_OeDg","滾石唱片 ROCK RECORDS","10","21.15.04","大淵MUTA|Fat Boy Gang|高仰辰|Tipsy Kao|康家豪|Caxton Kang|林清智|Zachary Lin|全區通行錄音室|All Access Studio|Chris Gehringer|Sterling Sound|本色音樂|頑童|MJ116|Stay High Crew|Lea|譚善謙|劉玉琪|王沐|歐定遠|肥男幫|海釣族海鮮小館|Cocco & Co. / Taipei|圓山飯店|林睦淵 Muta Lin","1044929","18972","539","1845","https://i.ytimg.com/vi/IfgyvmHgKX4/default.jpg","False","False","【ROCK HDMV】歡迎訂閱滾石唱片YouTube官方頻道 → http://bit.ly/RockRecords#大淵MUTA 《#FatBoyGang》MV  都市傳說在大台北地區有一群餓徒對他們來說，體脂只是浮雲走遍南北張口嗑四方，他們吃心絕對江湖上叫他們「FatBoyGang」頑童 大淵MUTA 單飛後首支主打單曲 《FatBoyGang》華人底蘊的配樂，肥厚的饒舌唱腔搭上大淵極具個人特色的詼諧歌詞徹底無賴自信爆棚只能說：「別人笑他太肥胖，他笑眾人吃不飽！」實質表現了他內心的曠達情懷，與他超然物外的逍遙人生大淵MUTA『FatBoyGang 』♫ https://RockRecordsCo.lnk.to/FatBoyGang大淵MUTA  - FatBoyGang詞 Lyrics：林睦淵 Muta Lin曲 Composer：林睦淵 Muta Lin製作人 Producer：高仰辰 Tipsy Kao       編曲 Music Arranger：高仰辰 Tipsy Kao錄音師 Recording Engineer：康家豪 Caxton Kang錄音工作室 Recording Studio：本色錄音室 True Color Studio混音師 Mixing Engineer：林清智 Zachary Lin 混音工作室 Mixing Studio：全區通行錄音室 All Access Studio母帶後期處理 Mastered by：Chris Gehringer母帶後期處理工作室 Mastering Studio：Sterling SoundOP: 本色股份有限公司SP: ROCK MUSIC PUBLISHING CO., LTD.這是傳說中的肥男幫最燙的貨都在胃裡躺胖子怕餓 不怕燙筷子上膛 像打仗 Fat Boy Fat BoyFat Boy Fat Boy爺 就是胖 爺 不怕燙爺 躺床上 也常上健身房 壓完重量 剛才點的餐點老闆快點上開胃前菜主菜甜點 不管哪ㄧ樣我身邊的朋友都必須胖胖的 出門在外這樣才是像樣的他長的像隻小熊 但是怕餓的欸不是才剛吃飽 怎麼又餓了這裡有滷蛋 滷肉 但是沒有魯蛇酸甜苦辣鹹 加甜點才是完美組合出門不帶錢 行動支付沒有阻隔只為東西好吃不為老闆女兒肥男幫所到之處 必定掀起風暴還沒走起之前必須先吃 吃到飽ㄧ直吃都在吃沒有飽的徵兆FBG稱號必須讓老闆知道這是傳說中的肥男幫最燙的貨都在胃裡躺胖子怕餓 不怕燙筷子上膛 像打仗 Fat Boy Fat BoyFat Boy Fat Boy五湖四海皆兄弟張口就吃四方嗚～～先喘口氣  蔥油餅再來四張無刺的魚湯  老闆酒多不加薑狂野的吃相 兄弟們說飯菜特別香吃東西就別管熱量體脂   都是浮雲 說好吃完就散別提減肥  這樣傷感情這煩惱即是菩提 暫且不提 我的肚臍深不見底吃點點心壓壓驚先墊墊底都說吃胖是我的本事 又沒拿你家米吃兄弟更加堅定意志 雞腿再多點幾隻咱們肥波聚會就是 菜 不留給你吃初一十五照吃不誤 素 就留給你吃吃飯前先解皮帶 雞豬牛羊不例外肥波男孩punchline 就連瘦子都胖起來享受飽ㄎㄧㄤ 的痛快 血糖上升像娶姨太 肥波在沒人是局外 吃香喝辣油門一拜這是傳說中的肥男幫最燙的貨都在胃裡躺胖子怕餓 不怕燙筷子上膛 像打仗 Fat Boy Fat BoyFat Boy Fat Boy【MV Production Crew】導演Director：Stay High Crew Mickey製片Producer：王漢聲製片組ProductionCrew：王璽皓攝影師Director of Photography：Stay High Crew Eder | Stay High Crew Wei Lee 攝影大助Camera Assistant：利達影音燈光組Gaffer Crew：毅達映像工作室燈光師Gaffer：張堯舜燈大助：周國鉉燈二助：龔克勤美術指導Art Director：楊尚儒 美術助理 Art assistant：李佳杰場務Set Coordinator：許誌峯 | 黃瑞隆 | 凃玠庭剪接Editor：Stay High Crew Mickey後製Post-Production：Stay High Crew Mickey攝影器材Studio Equipment：利達影音造型Stylist：王慧中化妝Make-up Artist：雷夢髮型Hair：強森演員Cast：Lea | 譚善謙 | 劉玉琪 | 王沐 | 歐定遠#肥男幫特別感謝場地協力Location：海釣族海鮮小館｜Cocco & Co. / Taipei ｜圓山飯店#請分享按讚開小鈴鐺喔."
