video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"Ns5m42CTx-U","【微鬼畫】2則故事|被鬼客訴|死期算命師","2021-03-26T11:30:02Z","UCGPlcnciT5KXLgVjLumGQgQ","微疼","24","21.29.03","微鬼畫|微疼|好兄弟|鬼故事|聽故事|恐怖的|可怕|都市傳說|風水|室友|租屋鬼故事|租屋注意|鬼動畫|芝麻","383944","11171","209","847","https://i.ytimg.com/vi/Ns5m42CTx-U/default.jpg","False","False","觀眾鬼故事投稿專區https://forms.gle/GKCzkDiLi3dR28Yw7悠遊卡購買網址https://www.yangzhu.com.tw/product/index.aspx?isdesign=16&kind=50&fbclid=IwAR2sZkzTcsLkJIpUuF-uAYiRi5w-tLoXeENpwEiQDZldyNvOp73hqhgi4RE微疼的新書:https://www.books.com.tw/products/E050070113?gclid=EAIaIQobChMIqozDp5un7AIVx9eWCh3nEAyPEAYYASABEgL-8fD_BwE微疼歷年漫畫書:大學微微疼 https://www.books.com.tw/products/0010670172?sloc=main大學微微疼2 https://www.books.com.tw/products/0010701720?sloc=main怪奇微微疼 https://www.books.com.tw/products/0010761302?sloc=main#鬼故事網路漫畫家#微疼免費漫畫 微不幸劇場https://s.yam.com/TnSQwIGhttps://goo.gl/3VHfCDFBhttps://goo.gl/JeDJtD固定合作配音夥伴 薇拉https://www.facebook.com/tall.girl.vera/"
"hHDckj4yJPk","史上第一家法國人開的芋頭店！💜🇫🇷 I'M OPENING A TARO SHOP!","2021-03-27T10:43:41Z","UCV1OpUwWJCMiv6gJCRR6yAg","Ku's dream酷的夢-","22","21.29.03","芋頭|芋頭點|芋頭雞肉|芋酷同行|酷的夢|英國奶奶|法國人|法國芋頭","648653","57494","198","2322","https://i.ytimg.com/vi/hHDckj4yJPk/default.jpg","False","False","英國奶奶🇬🇧： @Amy英國奶奶 https://www.facebook.com/Britshake2/我的IG：🇫🇷 https://www.instagram.com/kudream/"
"v7bnOxV4jAc","[MV] IU(아이유)_LILAC(라일락)","2021-03-25T09:00:31Z","UCweOkPb1wVVH0Q0Tlj4a5Pw","1theK (원더케이)","24","21.29.03","K-POP|Kpop|1theK|원더케이|Original|1theK Original|TOP100|idol|아이돌|라이브|LIVE|멜론|원더케이 오리지널|음악|IU|아이유|라일락|LILAC","13293661","975946","12637","53852","https://i.ytimg.com/vi/v7bnOxV4jAc/default.jpg","False","False","[MV] IU(아이유)_LILAC(라일락)K-POP Wonderland, 1theKK-POP의 모든 즐거움을 1theK(원더케이)에서 만나보세요! :)Welcome to the official YouTube channel of K-POP Wonderland, 1theK1theK Originals Subscribe 👉 https://www.youtube.com/1theKOriginals[Notice] 1theK YouTube is also an official channel for the MV, and music shows will count the views from this channel too.[공지] 1theK YouTube는 MV를 유통하는 공식 채널로, 1theK에 업로드된 MV 조회수 또한 음악방송 순위에 반영됩니다.#NEWRELEASE#MV#1theK#원더케이▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc▶1theK TikTok : https://vt.tiktok.com/2mSMBS"
"LOcjJml7hMc","如何面對生涯中最低潮的一個月...？｜愛莉莎莎Alisasa","2021-03-26T09:31:07Z","UCAKJ0tmI_RMXqTgxL_OMfIg","愛莉莎莎 Alisasa","22","21.29.03","[none]","715464","40165","6038","3882","https://i.ytimg.com/vi/LOcjJml7hMc/default.jpg","False","False","＊影片當中各個慈善團體的匯款資訊：🔎台灣芒草心慈善協會 https://homelesstaiwan.neticrm.tw/civicrm/contribute/transact?reset=1&id=5🔎社團法人中華民國保護動物協會所屬八里保育場 https://www.apatw.org/faq/term/28🔎張媽媽流浪動物之家 https://www.ntpsa.org.tw/donations🔎家扶中心：https://donate.ccf.org.tw/19除了這些以外也有把剩下的捐款捐給兒童肝病防治中心══════════════════════════════任何合作邀約請洽Pressplay Email :alisasa@pressplay.cc══════════════════════════════追蹤我 Follow Me ★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/★Instagram: goodalicia══════════════════════════════"
"PdyuDiWurJA","【新聞聯播】許光漢為「新疆棉」步羅志祥後塵 巴哈姆特拒刪文遭南投縣府開罰｜眼球中央電視台","2021-03-26T15:45:22Z","UCTqPBBnP2T57kmiPQ87986g","眼球中央電視台","25","21.29.03","新聞|中國|中華民國|台灣|政治|兩岸|時事|視網膜|眼球中央電視台|央視|老天鵝娛樂|卡提諾狂新聞|反正我很閒|眼肉芽|關鍵時刻|年代晚報|喬瑟夫","448581","12831","473","2541","https://i.ytimg.com/vi/PdyuDiWurJA/default.jpg","False","False","【春節新品歡迎選購，一同壯大官媒】https://www.cccreative.tv• 拒血汗新疆棉 H&M等服飾品牌遭中國抵制• 陳奕迅彭于晏等藝人取消代言 力挺新疆棉• 長榮巨型貨輪擱淺 蘇伊士運河「大排長榮」• 南投縣府開罰 巴哈姆特TSJ相關貼文遭下架勘誤0:33 應為長榮海運向日本公司所承租使用的超大型貨輪，並非由長榮海運出租，特此更正。【眼球員工社群帳號攏底加】https://eyectv.soci.vip【納貢擁有眼球商品，一同壯大官媒】https://www.cccreative.tv【立即訂閱官媒YouTube頻道，並加入會員】https://eyectv.pse.is/JAN9M#新疆棉 #大排長榮 #TSJ #蘇伊士運河 #長榮海運 #塞子 #韓國瑜 #新疆 #再教育營 #HM #強迫勞動 #百度 #BBC #NIKE #迪麗熱巴 #許光漢 #陳奕迅 #CalvinKlein #ADIDAS #張鈞甯 #彭于晏 #羅志祥 #代言 #無印良品 #華春瑩 #五眼聯盟 #巴哈姆特 #南投 #兒少法03/26來源：TVBShttps://www.youtube.com/watch?v=zRkLX8P71Gohttps://www.youtube.com/watch?v=mimJ4c0DL4k中國央視https://www.youtube.com/watch?v=YiYtz2CojcQhttps://www.youtube.com/watch?v=cVdFafsjEekADIDAShttps://www.youtube.com/watch?v=JH4XUv1m444https://www.youtube.com/watch?v=uBcVc2iFzkUhttps://www.youtube.com/watch?v=B-qoQbWmbKAhttps://www.youtube.com/watch?v=wwcex6wYSvkhttps://www.youtube.com/watch?v=t34dr--izsIhttps://www.youtube.com/watch?v=_jGW1t0lXnkPUMAhttps://www.youtube.com/watch?v=eQqEitLF6hECalvin Kleinhttps://www.youtube.com/watch?v=tPyVB4ED7Ys"
"qUa9j98ASuc","直擊! 緬甸政變再掀火劫 泰版甄嬛傳宮鬥on檔ing... T觀點 20210320 (完整版)","2021-03-22T08:06:13Z","UCmgDmqjxbkqIXu4rNbrKodA","TVBS 優選頻道","25","21.29.03","TVBS專題|線上看|時事|評論|訪談|深度報導|永續生態|一步一腳印|詹怡宜|中國進行式|莊開文|世界翻轉中|當掌聲響起|看板人物|方念華|T觀點|全球進行式|新聞|世大運|中天|中天關台|中天電視|中天新聞|中天主播|中天新聞直播|中天倒數|中天螃蟹舞|中天吃漢堡|中天綜合台|中天娛樂台|中天快點TV|CTI|ctitv|蔡衍明|劉盈秀|王又正|正常發揮|戴立綱|陳文茜|盧秀芳|鄭亦真|馬千惠|許甫|張雅婷|張若妤|王乃伃|麥玉潔|林嘉源|簡至豪|周玉琴|洪淑芬|小明星大跟班|24H直播|聊天室|直播|LIVE|新聞深喉嚨|新聞龍捲風|頭條開講|大新聞大爆卦|大政治大爆卦|文茜的世界周報|文茜|新神秘52區|快點TV|台灣|電視直播|新聞直播|中天直播|中天新聞live|中天live|韓國瑜|韓國瑜台|蔡英文|蘇貞昌|蘇揆|政治新聞|時事新聞|Daily|即時新聞|新聞台|網路媒體|娛樂新聞|Taiwan News|52|52台|反萊豬|總統大選|台灣選舉|2020開票|NEWS LIVE","1744424","7020","1602","930","https://i.ytimg.com/vi/qUa9j98ASuc/default.jpg","False","False","#緬甸 #泰國 #敏昂來 #翁山蘇姬 #瓦吉拉隆功 #蘇提達 #詩妮娜《TVBS 56台》【TVBS 看板人物】主持人：方念華  每周日 20:00&23:00播出/每周六 13:00 重播官網也能收看：http://people.tvbs.com.tw/【T觀點】主持人：莊開文  每週六 20:00首播官網也能收看：http://t-viewpoint.tvbs.com.tw/《55台 TVBS新聞台》【一步一腳印】主持人：詹怡宜 每週日 22:00首播官網也能收看： http://new-taiwan.tvbs.com.tw/【中國進行式】主持人：莊開文 每週日 21:00播出官網也能收看： http://chinaing.tvbs.com.tw/【世界翻轉中】主持人：古彩彥 隔週日 20:00首播官網也能收看： http://change.tvbs.com.tw/【當掌聲響起】主持人：秦綾謙 隔週六 21:00首播官網也能收看： http://showbiz.tvbs.com.tw/#快來訂閱 #開啟小鈴鐺follow最新影片 #右上下拉鍵看更多"
"kVXxvBxj-EY","【黃阿瑪的後宮生活】2021招弟的一天！","2021-03-26T10:00:28Z","UCw2W7GIqJNB-UMUxncnMuiw","黃阿瑪的後宮生活","15","21.29.03","[none]","341673","12474","119","818","https://i.ytimg.com/vi/kVXxvBxj-EY/default.jpg","False","False","招弟：「我可是很忙的喔！」× 頻道更新為週五晚間六點，不定時發佈其它影片！×訂閱我們：https://goo.gl/5L8xkV阿瑪官網：https://www.fumeanstore.com【2021招弟的寵物溝通！還喜歡阿瑪嗎？】寵物溝通EP.1 志銘與狸貓▶ https://youtu.be/t-E_GhKGx38-第七本年度著作《等我回家的你》台灣（瑪瑪商行）：https://reurl.cc/Kxxa5n（瑪瑪商行 獨家贈送「後宮出遊趣插畫明信片一張，隨機出貨不挑款」其他通路沒有贈送喔～）港澳地區：https://reurl.cc/8yygV7馬新地區：https://reurl.cc/bzzGvr-【近期活動】《黃阿瑪終於出門了？！要跑不跑的路跑》5K FUN RUN📍台北場2021/5/22(六) 07:00-12:00 台北市萬華區馬場町紀念公園報名網址：https://reurl.cc/nnvvL8📍高雄場2021/5/29(六) 07:00-12:00 高雄國家體育場（原世運主場館）［暫定］報名網址：https://reurl.cc/l0yy7E⚠️名額有限，額滿就截止報名囉～活動詳情請看【黃阿瑪終於出門了？！ 要跑不跑的路跑】粉絲專頁▶ https://www.facebook.com/ama5krun《阿瑪x高雄渡輪》  即日起到2021年8月30日止 ■旗津鼓山航線：早上05:00至翌日凌晨02:00 ■棧貳庫旗津航線：假日與國定假日，下午13:00至晚上19:30-首本圖文漫畫書《貓咪超有事》台灣：https://reurl.cc/q8zKeg 港澳地區：https://is.gd/QGfNMj 馬新地區：https://is.gd/x5xwc5 ※以上連結皆有送後宮磁鐵乙枚（共七款隨機贈送 ，數量有限送完為止）-【阿瑪 Line貼圖＆主題】《最新上架》https://reurl.cc/e9nQ2b《更多貼圖》https://reurl.cc/4RY6L2【阿瑪官網-瑪瑪商行】▶ https://www.fumeanstore.com/《最新商品》安全帽、純棉帽T、後宮棒球隊公仔、麻糬娃娃、不想運動運動會系列商品【黃阿瑪X春風聯名授權衛生紙】《實體通路》大潤發、愛買、家樂福《PChome》https://goo.gl/oqvSdA （抽取式）                     https://goo.gl/jZqtgB （袖珍包）---【合作邀約/IP聯名授權】fumeanaction@gmail.com （歡迎來信洽談）〔版權所有，非經許可勿轉載至任何平台〕〔領養不棄養〕"
"441IInaOaTk","【姐姐SHOWTIME】杨丞琳组《#起风了》让人泪目！姐姐们都是风一般的女子！《#乘风破浪的姐姐2》第10期 Sisters Who Make Waves S2 EP10丨MGTV","2021-03-26T06:16:57Z","UC1pHFqCMAIHP8gr4lYGtNLA","湖南卫视芒果TV官方频道 China HunanTV Official Channel","24","21.29.03","乘风破浪的姐姐2|湖南卫视乘风破浪的姐姐|乘风破浪的姐姐2纯享|Sisters Who Make Waves S2|乘风破浪的姐姐2 四公|乘风破浪的姐姐2第10期|乘风破浪的姐姐2 ep10|乘风破浪的姐姐2 第10期|乘风破浪的姐姐2 第十期|姐姐2 ep10|王鸥|杨钰莹|杨丞琳|张柏芝|袁姗姗|起风了|起风了 买辣椒也用券|the wind rises|起风了 吴青峰|起风了 林俊杰|起风了 周深|起风了 乘风破浪|乘风破浪的姐姐2 起风了|起风了 cover|起风了 杨丞琳|起风了 杨钰莹|the wind rises 中文|姐姐showtime|杨丞琳 乘风破浪|乘风破浪的姐姐2四公|乘风破浪的姐姐 四公|乘风破浪的姐姐第二季|乘風破浪的姐姐第二季|芒果tv乘风破浪的姐姐|sisters who make waves s2|乘风破浪的姐姐2 舞台纯享|乘风破浪的姐姐第二季 纯享|乘风破浪的姐姐2 杨丞琳|張柏芝|乘風破浪的姐姐 張柏芝|杨丞琳 起风了|杨丞琳 乘风破浪10","486717","6375","116","1081","https://i.ytimg.com/vi/441IInaOaTk/default.jpg","False","False","三十而奕，落子无悔，乘风破浪，爱无反顾！下载芒果TV国际APP，每周五中午12:00《乘风破浪的姐姐2》精彩抢先看: https://apple.co/2WIugEN (IOS) https://bit.ly/2U9FBMd (Android) MGTV PC：https://bit.ly/3jW36lN #乘风破浪的姐姐2纯享 #姐姐SHOWTIME #起风了《乘风破浪的姐姐2》完整版：http://bit.ly/2LKvtrY《乘风破浪的姐姐2》花絮预告：http://bit.ly/3sNtaoO《乘风破浪的姐姐2》未播精华版：http://bit.ly/3qBMoLU《乘风破浪的姐姐2》纯享：http://bit.ly/35UwWTh《乘风破浪的姐姐2》个人特辑：http://bit.ly/39I99qV《乘风破浪的姐姐》完整版：https://bit.ly/3ce0tIN《乘风破浪的姐姐》舞台纯享：https://bit.ly/38chG47★ 欢迎订阅湖南卫视其他官方频道 ★湖南卫视芒果TV官方频道：http://bit.ly/MGTV_official明星大侦探官方频道：http://bit.ly/MXDZT_official  芒果TV热播综艺：http://bit.ly/MGTVVariety芒果TV青春剧场：http://bit.ly/MGDTV_official芒果TV Drama English：http://bit.ly/MGTVDramaEnglish芒果TV心动频道：http://bit.ly/MGTVSparkle芒果TV音乐频道：http://bit.ly/MGMTV_official芒果TV爱豆频道：http://bit.ly/MGTVIdol芒果TV饭团频道：http://bit.ly/MGTVFans芒果TV纪录片频道：https://bit.ly/MGTVDocumentary_officialMGTV Vietnam：http://bit.ly/MGTVVietnamMGTV Thailand：http://bit.ly/MGTVThailandMGTV Indonesia：http://bit.ly/MGTVIndonesiaMGTV Arabic：http://bit.ly/MGTVArabic★ 热播综艺完整版 ★《姐姐解解压》完整版：http://bit.ly/36SpV6a《婆婆和妈妈2》完整版：http://bit.ly/2Lvb6io《怦然再心动》完整版：http://bit.ly/39C7TWe《明星大侦探6》完整版：http://bit.ly/34n0Xul《姐姐的爱乐之程》完整版：https://bit.ly/2FS6NuM《你真的太棒了》完整版：http://bit.ly/2MhhQAf《女儿们的恋爱3》完整版：https://bit.ly/31iyaWa《新生日记2》完整版：https://bit.ly/2YdDs3P《嗨唱转起来2》完整版：https://bit.ly/36gPVIZ《小巨人运动会》完整版：https://bit.ly/2ZkcFTP《名侦探学院3》完整版：https://bit.ly/36byJmb《飞驰的尾箱》完整版：https://bit.ly/2IcNZau《理想家》完整版：https://bit.ly/3eHg2uC《希望的田野》完整版：https://bit.ly/3orUW7a《舞蹈风暴2》完整版：https://bit.ly/3dgG33h《哎呀好身材2》完整版：https://bit.ly/3bDDo2R 《新手驾到》完整版：https://bit.ly/2FficUy《乘风破浪的姐姐》完整版：https://bit.ly/3ce0tIN《密室大逃脱2》完整版：https://bit.ly/3h7Kr6e《快乐大本营》完整版：http://bit.ly/2s0q3vm《天天向上2021》完整版：https://bit.ly/3t70DK7《天天向上2020》完整版：http://bit.ly/35E2idQ★ 热播剧集看翻天 ★李兰迪、赖冠霖《别想打扰我学习》完整版：https://bit.ly/3kVxqiu茅子俊、易柏辰《恨君不似江楼月》完整版：http://bit.ly/3bXSAYZ赵昭仪、袁昊《一夜新娘》完整版：http://bit.ly/35PnsGv李凯馨、赵弈钦《山寨小萌主》完整版：https://bit.ly/2X315dX谷嘉诚、康宁《玲珑狼心》完整版：http://bit.ly/3dtVtU5郑业成、胡意旋《离人心上》完整版：https://bit.ly/3jA4Odk戚砚笛、范世琦《不可思议的爱情》完整版：http://bit.ly/2Yzdvvb吴佳怡、翟子路《你好，对方辩友2》完整版：http://bit.ly/3idMPZS罗晋、袁姗姗《江山如此多娇》完整版：http://bit.ly/2XuBkE0庄达菲、完颜洛绒《她和他的恋爱剧本》完整版：http://bit.ly/37ioJJD彭冠英、蔡文静《阳光之下》完整版：http://bit.ly/2LBNQPl周雨彤、龚俊《从结婚开始恋爱》完整版：https://bit.ly/3munfAZ魏哲鸣、徐若晗《完美先生和差不多小姐》完整版：https://bit.ly/36bR5oZ张嘉益、闫妮《装台》完整版：https://bit.ly/3mGbQyy张凌赫、凌美仕《心动的瞬间》完整版：https://bit.ly/35FvbtZ李澳、谢志勋《本宫今天不加班》https://bit.ly/2HwLa3o张予曦、丁禹兮《韫色过浓》完整版：https://bit.ly/3f8WNdi宣璐、赵志伟《奈何boss又如何》完整版：https://bit.ly/3018f5C邓超元、王梓薇《夏夜知君暖》完整版：https://bit.ly/2B1VBso张轩睿、戚砚笛《身为一个胖子》完整版：http://bit.ly/2YQ035D潘宥诚、赵昭仪《不可思议的晴朗》完整版：http://bit.ly/2PsRR8z潘宥诚、林昕宜《你好，对方辩友》完整版：http://bit.ly/2KDuCbh张云龙、李凯馨《我的波塞冬》完整版：http://bit.ly/2NM2oKU★更多官方信息 欢迎关注我们社交网络页面★ 中国湖南卫视官方Facebook: https://www.facebook.com/hntvchina 中国湖南卫视官方Twitter: https://twitter.com/HUNANTVCHINA 中国湖南卫视官方Instagram: https://www.instagram.com/mgtv《乘风破浪的姐姐》是芒果TV推出的女团成长综艺节目，与其他女团选秀不同，该节目召集了30位1990年之前出生的女艺人，并最终选出7位成员组成女团。在第二季节目中，大众评审按照年龄分为30+和30-两大阵营。赛制上也变得更加残酷，初舞台表演要有Vocal（唱）和Dance（跳）两项，两项分开表演且缺一不可。节目焦点从女性的精彩绽放渗透到她们成功背后付出的努力和奋斗，表现出丰富多样化的女性价值观，诠释自信奋斗的“她力量”，让更多女性能从中感受到自我价值的体现。"
"9RB973s-SCU","【#狗屎寫手】茵聲自爆這群人內部超不合！","2021-03-26T14:00:13Z","UCDrswN-SqWh7Kii62h9aXGA","STR Network","24","21.29.03","STRNetwork|薩泰爾娛樂|喜劇|博恩|伯恩|賀瓏|賀龍|喬瑟夫|酸酸|chillseph|臺灣|脫口秀|喜劇演員|comedy|strnetworkasia|博恩夜夜秀","376729","8550","171","548","https://i.ytimg.com/vi/9RB973s-SCU/default.jpg","False","False","董仔不要看這集▍狗屎寫手｜每週五 22:00 上片馬上訂閱 ➪ https://strn.pros.is/STR-YT#鄭茵聲 #博恩 -----⧉ #薩泰爾娛樂 ⧉≡  商業合作請來信：business@strnetwork.cc  ≡▍Facebook：https://www.facebook.com/strnetworkasia/▍Instagram：https://www.instagram.com/str_network/"
"WC_MRckl0rk","HowFun / 與羅時豐的雙聲道之間","2021-03-25T12:00:13Z","UCxUzQ3wu0oJP_8YLWt71WgQ","HowFun","24","21.29.03","[none]","344254","12277","171","873","https://i.ytimg.com/vi/WC_MRckl0rk/default.jpg","False","False","這大概是羅大哥出道以來上過最尷尬的節目吧。------更多花絮可以去羅大哥頻道看唷：https://youtu.be/lXGztqsvhfc------導演 / 陳孜昊特別演出 / @羅時豐D.L 不務正YA 安大風有限公司製作製作人 / ininChen製作助理 / RayYo、許乃文、鍾翰攝影 / 王之謙 Chih-Chien WANG、張賁凱 ZHANG BI KAI、沈乃興 Pudding Shen燈光 / 丁復國、陳孝宏側拍 / Wade Wu剪輯 / 陳念虹、陳孜昊化妝 / 黑占寶號 陳麒安 Dot Chen髮型 / Underhair King企劃 / 陳庠佑行政 / 棠老大場務 / 徐啟琮場地 / 年代電視台業務代理 / 月城南廣告 Lumos Ads.HowFun 2021 All Rights Reserved感謝KEF借我們音響拍攝～#請記得開啟CC字幕唷​  ╸ ╸ ╸ ╸ ╸╸╸╸╸╸╸╸╸╸╸╸✦✦雙聲道之間系列節目✦✦                                                                                    業務代理 / 月城南廣告 Lumos Ads.                               　                                 　商業合作請來信：business@lumosads.biz ; howfunproduction@gmail.com  ╸ ╸ ╸ ╸ ╸╸╸╸╸╸╸╸╸╸╸╸"
