video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"2Qo9jNZ0xe0","【這集超帥！】心臟訓練好了嗎？坐穩了，刺激比賽準備開始！不到最後一刻，你永遠不知道誰是贏家，但只要我站在場上，沒人能從我手中搶走勝利！｜全明星運動會S2 EP07：女力爆發｜台塑石油95+","2021-04-13T04:00:15Z","UCXxAXdFh-cuYXU289kd-pNQ","全明星運動會","22","21.15.04","全明星運動會|胡宇威|李玖哲|柯有倫|姚元浩|陳漢典|運動實境節目|台視|三立","711341","6200","341","4418","https://i.ytimg.com/vi/2Qo9jNZ0xe0/default.jpg","False","False","【空氣手槍】、【男子三對三籃球】、【女子射箭】這根本就是職業水準的比賽啊～#全明星運動會 #第二季 #頻道會員募集中加入頻道會員👉https://rb.gy/tzx4nk大來賓：何守正主播：徐展元、蔡尚樺🔴紅隊領隊：江宏傑          🔵藍隊領隊：錢薇娟🔴紅隊經理：粿粿              🔵藍隊經理：孟潔🔴紅隊助理教練：喬巴      🔵藍隊助理教練：Choco🔴紅隊陣容：曹佑寧、王家梁、何孟遠、周予天、小杰 廖允杰、范逸臣、晏柔中、房子 房思瑜、席惟倫、吳心緹🔵藍隊陣容：林敬倫、潘君侖、顏佑庭、彭小刀、鼓鼓 呂思緯、小春、采子、小8 趙逸嵐、洗菜、李佳薇🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆不搞笑！不做效果！全程玩真的！全明星運動會，正式開戰！每週二，中午12點，上架完整版！⚠️還沒訂閱嗎？傳送門在這👉https://rb.gy/7uxlh5👉全明星運動會FaceBook：https://rb.gy/c26gcu👉全明星運動會Instagram：https://rb.gy/u82tvj"
"srAZHsbPPvA","白沙屯媽祖90度轉彎進南瑤宮！　親眼見證「世紀雙媽會」信眾感動","2021-04-14T00:57:50Z","UCl3aKvzB7uC5mTlVEWiCogA","ETtoday新聞雲","25","21.15.04","新聞雲|ettoday|東森|新聞|媽祖遶境|媽祖|宗教|進香|媽祖遶境直播|白沙屯媽祖|白沙屯媽|粉紅超跑|白沙屯直播|南瑤宮|雙媽會","102810","1073","57","55","https://i.ytimg.com/vi/srAZHsbPPvA/default.jpg","False","False","影片授權：YT／白沙屯媽祖網路電視台訂閱新聞雲頻道:https://bit.ly/2FOmiBe📢加入頻道會員:https://bit.ly/3cvq3Z2★ 更多新聞節目推薦 Watch More★《譚兵讀武》:https://bit.ly/3bty9Sd《雲端最前線》:https://bit.ly/2EE4etY《雲端最有錢》:https://bit.ly/2SvnXOW《股市維大利》:https://bit.ly/39wYxvJ《慧眼看天下》:https://bit.ly/2ViwFTo《行動法庭》:https://bit.ly/2tCt3yU《關鍵開幹》:https://bit.ly/2IogwbG《1949漂泊到台灣 - 老兵專題》:https://bit.ly/2LG2eqp世紀雙媽會！白沙屯媽祖90度鑾轎大轉彎進南瑤宮　信眾感動https://www.ettoday.net/news/20210413/1959478.htm"
"XAHJS6r5EEQ","【中天互動LIVE】 相隔7個月不見! 韓國瑜今現身軍系活動 @中天新聞 20210411","2021-04-11T05:39:43Z","UC5l1Yto5oOIgRXlI4p4VKbw","中天電視","25","21.15.04","中天|中天電視|中天新聞|CTI|會員|江啟臣|韓國瑜|洪秀柱|連勝文","644193","36726","972","3565","https://i.ytimg.com/vi/XAHJS6r5EEQ/default.jpg","False","False","【中天新聞24小時直播】 https://youtu.be/5tQBwbyQ-Fw 【中天電視頻道】訊號若不穩定或收看品質不佳，請重新連結https://www.youtube.com/channel/UC5l1Yto5oOIgRXlI4p4VKbw★加入中天電視會員：https://www.youtube.com/c/ctitv/join★支持中天快點購，上中天YT看影音商品解說，精選好物一鍵購買好方便！🛍️快點購👉https://cti.news/hurrybuy⭐️大甲媽x水神防疫禮盒👉https://cti.news/mazu                   未經著作權人事先書面同意，勿將內容用於商業性質之分享、連結。 如有任何營業使用，必須事先取得書面同意。"
"CMbUg28eGU8","台灣世紀大缺水媽祖四季籤早預言!? 神轎一過溪水竟然暴漲!? 中部大尾鱸鰻密謀兩億綁架案大甲媽竟當晚找上門!?｜呂惠敏主持｜【驚爆新聞線 PART1】20210410｜三立新聞台","2021-04-10T15:00:15Z","UCwDyCMbrFn0RkqXdCKxjIbg","驚爆新聞線","25","21.15.04","國際|新聞|驚爆新聞線|三立|呂惠敏|奇聞|軍事|政治|熱點|三立新聞|靈異|怪異|熱門|庚子年|台灣|缺水|媽祖|預言|神轎|暴漲|大尾鱸鰻|白沙屯媽|雙媽會|四月颱|地下水|高鐵|台鐵|太魯閣|黑猴|408|火車|包商","546104","2695","556","301","https://i.ytimg.com/vi/CMbUg28eGU8/default.jpg","False","False","#驚爆新聞線 #呂惠敏 #三立新聞台 勁爆的驚爆新聞線  分段節目都在這裡^___^➲追蹤驚爆新聞線粉絲團  http://bit.ly/SEThotlinenews➲驚爆新聞線 爆內幕追真相 https://goo.gl/qnrjSt➲政論新台灣加油 https://goo.gl/Hthr3e➲美食趣遊必看54Free食代  https://goo.gl/bSdR3e➲從台灣看世界 時事不漏接  https://goo.gl/djuiiU➲雲端秘檔 揭秘辛解碼真相  https://goo.gl/vi3Gzd➲ 立即訂閱【三立LIVE新聞】https://goo.gl/7FaFJW"
"IfgyvmHgKX4","大淵MUTA【FatBoyGang】Official Music Video","2021-04-08T04:30:18Z","UCPcF3KTqhD67ADkukx_OeDg","滾石唱片 ROCK RECORDS","10","21.15.04","大淵MUTA|Fat Boy Gang|高仰辰|Tipsy Kao|康家豪|Caxton Kang|林清智|Zachary Lin|全區通行錄音室|All Access Studio|Chris Gehringer|Sterling Sound|本色音樂|頑童|MJ116|Stay High Crew|Lea|譚善謙|劉玉琪|王沐|歐定遠|肥男幫|海釣族海鮮小館|Cocco & Co. / Taipei|圓山飯店|林睦淵 Muta Lin","1014707","18814","526","1838","https://i.ytimg.com/vi/IfgyvmHgKX4/default.jpg","False","False","【ROCK HDMV】歡迎訂閱滾石唱片YouTube官方頻道 → http://bit.ly/RockRecords#大淵MUTA 《#FatBoyGang》MV  都市傳說在大台北地區有一群餓徒對他們來說，體脂只是浮雲走遍南北張口嗑四方，他們吃心絕對江湖上叫他們「FatBoyGang」頑童 大淵MUTA 單飛後首支主打單曲 《FatBoyGang》華人底蘊的配樂，肥厚的饒舌唱腔搭上大淵極具個人特色的詼諧歌詞徹底無賴自信爆棚只能說：「別人笑他太肥胖，他笑眾人吃不飽！」實質表現了他內心的曠達情懷，與他超然物外的逍遙人生大淵MUTA『FatBoyGang 』♫ https://RockRecordsCo.lnk.to/FatBoyGang大淵MUTA  - FatBoyGang詞 Lyrics：林睦淵 Muta Lin曲 Composer：林睦淵 Muta Lin製作人 Producer：高仰辰 Tipsy Kao       編曲 Music Arranger：高仰辰 Tipsy Kao錄音師 Recording Engineer：康家豪 Caxton Kang錄音工作室 Recording Studio：本色錄音室 True Color Studio混音師 Mixing Engineer：林清智 Zachary Lin 混音工作室 Mixing Studio：全區通行錄音室 All Access Studio母帶後期處理 Mastered by：Chris Gehringer母帶後期處理工作室 Mastering Studio：Sterling SoundOP: 本色股份有限公司SP: ROCK MUSIC PUBLISHING CO., LTD.這是傳說中的肥男幫最燙的貨都在胃裡躺胖子怕餓 不怕燙筷子上膛 像打仗 Fat Boy Fat BoyFat Boy Fat Boy爺 就是胖 爺 不怕燙爺 躺床上 也常上健身房 壓完重量 剛才點的餐點老闆快點上開胃前菜主菜甜點 不管哪ㄧ樣我身邊的朋友都必須胖胖的 出門在外這樣才是像樣的他長的像隻小熊 但是怕餓的欸不是才剛吃飽 怎麼又餓了這裡有滷蛋 滷肉 但是沒有魯蛇酸甜苦辣鹹 加甜點才是完美組合出門不帶錢 行動支付沒有阻隔只為東西好吃不為老闆女兒肥男幫所到之處 必定掀起風暴還沒走起之前必須先吃 吃到飽ㄧ直吃都在吃沒有飽的徵兆FBG稱號必須讓老闆知道這是傳說中的肥男幫最燙的貨都在胃裡躺胖子怕餓 不怕燙筷子上膛 像打仗 Fat Boy Fat BoyFat Boy Fat Boy五湖四海皆兄弟張口就吃四方嗚～～先喘口氣  蔥油餅再來四張無刺的魚湯  老闆酒多不加薑狂野的吃相 兄弟們說飯菜特別香吃東西就別管熱量體脂   都是浮雲 說好吃完就散別提減肥  這樣傷感情這煩惱即是菩提 暫且不提 我的肚臍深不見底吃點點心壓壓驚先墊墊底都說吃胖是我的本事 又沒拿你家米吃兄弟更加堅定意志 雞腿再多點幾隻咱們肥波聚會就是 菜 不留給你吃初一十五照吃不誤 素 就留給你吃吃飯前先解皮帶 雞豬牛羊不例外肥波男孩punchline 就連瘦子都胖起來享受飽ㄎㄧㄤ 的痛快 血糖上升像娶姨太 肥波在沒人是局外 吃香喝辣油門一拜這是傳說中的肥男幫最燙的貨都在胃裡躺胖子怕餓 不怕燙筷子上膛 像打仗 Fat Boy Fat BoyFat Boy Fat Boy【MV Production Crew】導演Director：Stay High Crew Mickey製片Producer：王漢聲製片組ProductionCrew：王璽皓攝影師Director of Photography：Stay High Crew Eder | Stay High Crew Wei Lee 攝影大助Camera Assistant：利達影音燈光組Gaffer Crew：毅達映像工作室燈光師Gaffer：張堯舜燈大助：周國鉉燈二助：龔克勤美術指導Art Director：楊尚儒 美術助理 Art assistant：李佳杰場務Set Coordinator：許誌峯 | 黃瑞隆 | 凃玠庭剪接Editor：Stay High Crew Mickey後製Post-Production：Stay High Crew Mickey攝影器材Studio Equipment：利達影音造型Stylist：王慧中化妝Make-up Artist：雷夢髮型Hair：強森演員Cast：Lea | 譚善謙 | 劉玉琪 | 王沐 | 歐定遠#肥男幫特別感謝場地協力Location：海釣族海鮮小館｜Cocco & Co. / Taipei ｜圓山飯店#請分享按讚開小鈴鐺喔."
"BhLZgVrWB_k","【太魯閣號出軌】李義祥對話曝光怪手「弄翻」！ 16秒可救50命卻call人滅證？-江中博 余烈 康仁俊 徐俊相《57爆新聞》精選篇 網路獨播版-1900-1","2021-04-09T00:00:03Z","UCUj9oqtKhwSfM6YWD3qyMnQ","57爆新聞","25","21.15.04","太魯閣事故|頭七|火車|鳴笛|工程車|怪手|李義祥|運安會|工程車翻落|錨釘|監工|工安|余烈|工程界|邊坡施工|標單|台鐵案|太魯閣|偷工減料|台鐵|標案|太魯閣號|隧道|駕駛|駕駛員|工地|台鐵員工|大體修復|義祥|廢輪胎|違規|施工|黑名單|違法|工地主任|邊坡工程|監造商|聯合大地|包商|出軌|太魯閣號出軌|義祥營造|花蓮|清水隧道|408次|車廂|列車長|乘客|火車出軌|出軌意外|落軌|輪胎|土木技師|連假|偽造文書|外勞|義祥企業|資本額|李正皓|脫產|外包|東新|員工|安全帽|工人|借牌標案|前科|台鐵工程|借牌|工程標案|台鐵標案|司機員|醬缸文化|安全意識|斷軌|電車線|司機|東森財經|關鍵時刻|東森|台灣|名嘴|政論|中華民國|57|57驚爆新聞|#57爆新聞|五七爆新聞|57報新聞|57报新闻|57爆新聞 徐俊相|軍事","544259","2767","341","732","https://i.ytimg.com/vi/BhLZgVrWB_k/default.jpg","False","False","◆加入57爆新聞會員【真相追擊隊】→https://bit.ly/34zJY70太魯閣事故頭七悼念 全台火車9:28鳴笛30秒致敬！扯！ 工程車、怪手都是李義祥開的！ 拉車失敗反害50命…怎賠？運安會示意圖留浮筆？ 怪手「紅線」早暗示…工程車翻落關鍵！夭壽！ 錨釘切半少灌漿！ 李義祥偷工減料「反正監工不會來」？！可惡！ 李義祥罔顧工安「偷工減料」 余烈怒轟「工程界老鼠屎」！獨！ 李義祥邊坡施工釀50死慘劇… 爆魔鬼藏在「標單」裡？ 標台鐵案得靠關係？ 余烈爆差「兩萬」被搶標…千萬學費買經驗！台灣鐵路產業工會祕書長 魏豫綾北市土木建築學會理事長 余烈資深媒體人 康仁俊財經專家 汪潔民資深媒體人 江中博軍事評論員 施孝瑋更多精彩內容每周一至周五1900-2000請鎖定57東森財經新聞台－《57爆新聞》快來加入《57爆新聞》行列，訂閱並開啟小鈴鐺😍→https://bit.ly/2uBSbXv#57爆新聞 #太魯閣號 #出軌 #工程車 #台鐵 #李義祥 #怪手 #台鐵標案 #邊坡工程 #監工 #余烈 #工安 #運安會 #鳴笛 #徐俊相"
"GtOXmG2u2A8","ᴴᴰ109UVL決賽::冠軍賽::彰化師大vs國北教大::男一級 大專排球聯賽 網路直播","2021-04-11T16:17:14Z","UCGKFpegl7pnPVBi6FhZd4kQ","SSUtv Sports","17","21.15.04","Sports|SSU|大專體總|SSUtv|運動|體育|大專學生運動網|網路直播|SSUTV|直播","172070","535","26","65","https://i.ytimg.com/vi/GtOXmG2u2A8/default.jpg","False","False","109 UVL 大專排球聯賽清單▶https://pse.is/3drgc3**觀看歷年UVL完整賽事及精彩片段請至SSUtv搜尋相關播放清單！**馬上 #訂閱SSUtvSports​ 不錯過直播 ▶ https://goo.gl/UbJlZd​ 貼心小提醒：記得開啟小鈴鐺，最新直播、精彩高光不漏接！隨時到頻道社群逛逛，偶爾也會有意想不到的消息呦～----------------------------------------------------------------------------完整賽事報導請上SSU大專學生運動網 ▶ http://www.ssu.org.tw​ SSU Facebook粉絲專頁 ▶ https://www.facebook.com/CTUSFSSU​---------------------------------------------------------------------------- #安心看球安心打球  #UVL"
"A6JxnmSZSSk","4/13第二天[A3]_LIVE 2021白沙屯媽祖進香實況轉播..歡迎分享！","2021-04-13T10:32:46Z","UC8aI3Ee6KoWwjq6dcORBh8w","白沙屯媽祖網路電視台","19","21.15.04","白沙屯媽祖進香直播|2021白沙屯媽祖徒步進香直播|白沙屯拱天宮進香直播|大甲媽祖繞境|大甲媽祖繞境直播|白沙屯拱天宮|白沙屯拱天宮文化組|白沙屯媽祖繞境直播|2021白沙屯媽祖徒步遶境直播|白沙屯媽祖神蹟|中天電視|三立寶島神很大|東森新聞","213120","3505","65","18","https://i.ytimg.com/vi/A6JxnmSZSSk/default.jpg","False","False","LIVE 2021白沙屯媽祖進香精彩實況轉播..歡迎分享！我們歡迎任何人直接分享直播訊息、直播連結、或在自己的任何網路平台崁入直播碼分享給更多人、更歡迎媒體朋友無償引用本台任何公開的視頻應用與報導請註明引用出處即可、本直播及時影片嚴禁任何方式經二次串流同步直播、感謝！白沙屯媽祖婆網站 主站http://www.baishatun.com.tw/白沙屯媽祖網路電視台youtube主頻道https://www.youtube.com/channel/UC8aI3Ee6KoWwjq6dcORBh8w白沙屯媽祖網路電視綜合台youtube主頻道https://www.youtube.com/channel/UCR3oYS3UCfUHCbP6YjP22Gw駱調彬的鏡頭世界youtube頻道https://www.youtube.com/channel/UCGWLDWlFJ5L1Iwv6g1AYArw白沙屯媽祖網路電視台FB頻道https://www.facebook.com/live.baishatun/白沙屯媽祖粉絲團 FB平台https://www.facebook.com/matsu.baishatun/白沙屯媽祖婆網站的FB平台https://www.facebook.com/baishatun.com.tw/我們歡迎任何人直接分享直播訊息、直播連結、或在自己的任何網路平台崁入直播碼分享給更多人、更歡迎媒體朋友無償引用本台任何公開的視頻應用與報導、感謝！『白沙屯媽祖網路電視台』常態性節目多樣、記得訂閱白沙屯媽祖網路電視台、讓您精彩不漏接.....  歡迎分享...更歡迎媒體朋友無償引用報導、感謝！『白沙屯媽祖網路電視台』是一個、公益性、義務性、自發性的網路電視台、無任何黨派色彩與商業行為、本台宗旨以發揚傳承正統白沙屯媽祖文化為主、凡是與白沙屯媽祖相關之任何議題、均是本節目探討的主題、歡迎各界給予我們熱情協助與鼓勵、感恩！！任何建言或爆料請mail至 baishatun.com.tw@gmail.com『白沙屯媽祖網路電視台』常態性節目多樣、節目名稱：豐富多樣級數：普通級節目主持人：林茂賢、古台清節目總監：駱調彬監製：白沙屯媽祖婆網站總監製：白沙屯媽祖歡迎收看、更歡迎您的分享...The Baishatun Matsu Pilgrimage歡迎分享...記得訂閱我們的頻道喔..."
"PF6aHC07Zq8","最新藍營女戰神誕生！　神質詢讓外交部自家人打臉蕭美琴","2021-04-14T03:43:13Z","UCmdVfsLHu18lCkKYXSOGUxg","中時新聞網","25","21.15.04","中時|cti|新聞|news|ChinaTimes|中時電子報|chinatimes|中天|中天電視台|忠實|忠實電子報|中時墊子報|中時新聞網|中时电子报|中时|中國大陸|兩岸|大陸|中时新闻网|中国|中國|李貴敏|打臉|外交部|蕭美琴|藍營|女戰神|萊豬|國民黨|美國豬肉","121912","7089","119","390","https://i.ytimg.com/vi/PF6aHC07Zq8/default.jpg","False","False","駐美代表蕭美琴日前在華府雙橡園表示，美方非常關切美豬公投，若公投通過，將會對台美貿易帶來風險和不確定因素。國民黨黨立委李貴敏12日質詢外交部次長田中光，詢問反萊豬公投是否如蕭所言會影響台美的貿易關係？田坦言，公投是憲法賦予人民的權利，既然萊豬不等於美豬，那麼公投「應該不至於」影響雙邊關係。#李貴敏 #打臉 #外交部 #蕭美琴 #國民黨 #藍營 #女戰神 #萊豬 #美國豬肉【相關新聞】最新藍營女戰神誕生！神質詢讓外交部自家人打臉蕭美琴https://bit.ly/32eHSc9中時新聞網FB粉絲專頁👉http://bit.ly/2FIAjBe中時新聞網官網👉http://bit.ly/2FGK7vO加入【中時新聞網LINE】好友 👉http://bit.ly/31bXIBT追蹤【中時新聞網IG】👉http://bit.ly/314iSBQ"
"ub1-cXb0pjk","白沙屯媽突停下「原地大迴轉」　信徒驚：發生什麼事｜三立新聞網 SETN.com","2021-04-14T03:47:39Z","UCIU8ha-NHmLjtUwU7dFiXUA","三立新聞網SETN","25","21.15.04","三立新聞網|三立|SETN|新聞|即時新聞|新聞影音|新聞影片|看新聞|看新聞報導|新聞報導|news|news taiwan|taiwan news|video news|白沙屯|媽祖|駐駕|白沙屯媽祖|停駕|彰化|進香|粉紅超跑","116605","821","63","135","https://i.ytimg.com/vi/ub1-cXb0pjk/default.jpg","False","False","◎觀看【三立即時新聞】最新訊息搶先看：http://bit.ly/36jnhEA◎按讚【三立新聞FB】重大快訊一手掌握：http://bit.ly/2JDZ7c7◎下載【三立新聞網APP】隨走隨看新聞直播：http://bit.ly/2HSpkTw◎加入【三立新聞網LINE】給你更多焦點話題：http://bit.ly/2t0IZua◎追蹤【三立新聞網IG】熱門影音即時分享：http://bit.ly/2w8hh3y◎追蹤【三立新聞網Twitter】全球新知一把抓：http://bit.ly/2YeSU0F ◎訂閱【三立新聞網YouTube】獨家影音、節目直播：http://bit.ly/2W7jK6E◎加入三立新聞網【社群網路即時報】：http://bit.ly/2LHTREP◎三立新聞網【https://SETN.COM 】給您最新、最快的即時新聞#白沙屯媽祖 #停駕 #彰化"
